ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Meta: search_keywords,Meta: seo_title,Meta: seo_description,Meta: seo_canonical,Meta: seo_robots,Meta: seo_focus_keyword,Meta: seo_secondary_keywords,Meta: schema_brand,Meta: schema_mpn,Meta: schema_condition,Meta: _dtb_brand_key,Meta: _dtb_brand_label,Meta: _dtb_product_kind,Meta: _dtb_commerce_mode,Meta: _dtb_category_key,Meta: _dtb_display_category_key,Meta: _dtb_is_parts,Meta: _dtb_parent_product_sku,Meta: _dtb_variation_axis,Meta: _dtb_variation_value,Meta: _dtb_variation_label,Meta: _dtb_default_variation_sku,Meta: _dtb_variation_sort,Meta: _dtb_inherit_parent_image,Meta: _dtb_schematic_brand,Meta: _dtb_schematic_group,Meta: _dtb_schematic_position,Meta: _dtb_replacement_part_for,Meta: _dtb_compatible_tool_skus,Meta: _dtb_validation_status,Meta: _dtb_validation_errors,Meta: _dtb_brand,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
,simple,CT45,,Connecting Rod,1,0,visible,The Columbia Connecting Rod (CT45) is a high-precision replacement part designed to restore the mechanical timing and cam lock function of your Automatic Taper head.,"<p>Connecting Rod is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This critical part ensures the smooth mechanical operation of the cam lock system, maintaining the tool's timing and reliability during high-volume drywall finishing. Built to withstand the rigorous demands of professional job sites, this rod provides a direct fit for the 2018 schematic configuration. It serves as an essential repair part for contractors looking to restore their taper to factory performance standards without replacing the entire head unit. <h3>Features:</h3><ul><li><strong>Precision Fit:</strong> Engineered specifically for the Columbia Automatic Taper head cam lock assembly.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and mechanical stress.</li><li><strong>OEM Compatibility:</strong> Direct replacement for part CT45, ensuring seamless integration with existing components.</li><li><strong>Reliable Performance:</strong> Restores smooth mechanical action and timing to the taper head.</li></ul></p>",,,taxable,,1,,,0,0,0.22,,,,1,,,17.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct45-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT45, Columbia repair, taper rod, cam lock part, automatic taper head",Columbia Connecting Rod CT45 | Automatic Taper Repair Part,"Restore your Columbia Automatic Taper with the CT45 Connecting Rod. Precision-engineered for the cam lock assembly to ensure smooth, reliable operation.",/product/columbia-automatic-taper-connecting-rod-ct45/,"index, follow",Columbia CT45 Connecting Rod,"Automatic Taper parts, cam lock rod, drywall tool repair, Columbia taper head components",Columbia,CT45,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT47,,Crimping Wheel,1,0,visible,The Columbia Crimping Wheel (CT47) is a high-precision replacement part designed to maintain consistent tape creasing in Columbia automatic tapers. This durable component ensures smooth mechanical operation and professional-grade finishing results.,"<p>Crimping Wheel is a precision-engineered replacement component designed specifically for Columbia automatic tapers. This essential part ensures that drywall tape is accurately creased and seated during application, maintaining the mechanical integrity and performance of your finishing tools. Built to withstand the demanding conditions of professional job sites, this wheel integrates seamlessly with the cam lock assembly found in modern Columbia taper heads. It provides the consistent tension and alignment necessary for smooth, high-speed tape application on every joint.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Engineered specifically for Columbia Automatic Taper heads to ensure perfect mechanical alignment and timing.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist abrasive wear and tear during high-volume drywall finishing.</li><li><strong>Smooth Operation:</strong> Facilitates consistent tape crimping, preventing mechanical jams and ensuring a professional-grade finish.</li><li><strong>OEM Reliability:</strong> Genuine Columbia replacement part (CT47) guaranteed to meet original factory specifications for 2018 and newer cam lock designs.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,14.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct47-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT47, Columbia parts, taper wheel, crimper wheel, drywall taper repair, cam lock wheel",Columbia Crimping Wheel CT47 | Taper Replacement Part,Replace your worn Columbia CT47 Crimping Wheel to restore smooth tape application. Genuine OEM part for Columbia Automatic Taper heads. In stock now.,/product/columbia-automatic-taper-crimping-wheel-ct47/,"index, follow",Columbia Crimping Wheel CT47,"taper repair parts, drywall tool maintenance, automatic taper wheel, CT47 replacement, Columbia taper parts",Columbia,CT47,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT49,,Taper Crimping Arm Right,1,0,visible,The Columbia Taper Crimping Arm Right (CT49) is a genuine replacement part designed to restore the mechanical precision and drive performance of your automatic taper.,"<p>Taper Crimping Arm Right (CT49) is a precision-engineered replacement component designed specifically for Columbia Automatic Tapers. This critical repair part ensures the drive mechanism operates with factory-standard accuracy, maintaining the integrity of your drywall finishing workflow.</p><p>By replacing worn or damaged arms with this genuine OEM component, professionals can prevent mechanical slippage and ensure consistent tape application. The robust design is built to handle the daily rigors of high-volume drywall production.</p><p><strong>Features:</strong></p><ul><li><strong>OEM Compatibility:</strong> Engineered to fit seamlessly into Columbia Automatic Taper assemblies for a perfect mechanical match.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to withstand the high-torque demands of professional finishing tools.</li><li><strong>Precision Alignment:</strong> Restores the right-side crimping function to ensure consistent tape tracking and mechanical reliability.</li><li><strong>Direct Replacement:</strong> Designed for quick installation to minimize downtime during tool maintenance or repair.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts",,,,,,,,,,,0,Columbia Tools,,,,,,"CT49, Columbia Taper Arm, Right Crimping Arm, Taper Repair, Drywall Tool Parts",Columbia CT49 Taper Crimping Arm Right | Taper Repair Part,Restore your Columbia Automatic Taper with the CT49 Right Crimping Arm. Genuine OEM part for precise mechanical performance and long-term durability.,/product/columbia-ct49-taper-crimping-arm-right/,"index, follow",Columbia CT49 Taper Crimping Arm,"Automatic Taper Parts, Drywall Tool Repair, Columbia Taper Components, CT49 Right Arm",Columbia,CT49,NewCondition,columbia-taping-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper,,,,ready,,Columbia Tools,,,,
,simple,CT5,,Right Wafer Bushing,1,0,visible,The Columbia Right Wafer Bushing (CT5) is a vital replacement part for maintaining the cam lock mechanism on professional automatic tapers. Ensure smooth tool operation and precise mechanical alignment with this genuine Columbia component.,"<p>Right Wafer Bushing is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This critical hardware piece ensures the smooth operation of the cam lock mechanism, maintaining the tool's structural integrity during high-volume drywall finishing. Built to withstand the rigorous demands of professional job sites, this bushing provides a secure fit and reduces friction within the taper head. Regular maintenance and replacement of worn bushings are essential for preventing mechanical play and ensuring consistent tape application.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Engineered to exact specifications for the Columbia Automatic Taper cam lock system.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and extend the service life of your finishing tools.</li><li><strong>Seamless Integration:</strong> Designed for quick installation to minimize downtime during tool maintenance or repairs.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,2.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct5-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT5, Columbia Taper Parts, Right Wafer Bushing, Automatic Taper Repair, Cam Lock Bushing",Columbia Right Wafer Bushing CT5 | Taper Repair Part,Genuine Columbia Right Wafer Bushing (CT5) for Automatic Taper cam lock repair. Ensure smooth mechanical operation with this precision-fit replacement part.,/product/columbia-automatic-taper-right-wafer-bushing-ct5/,"index, follow",Columbia Right Wafer Bushing CT5,"Automatic Taper Repair Parts, Cam Lock Bushing, Drywall Tool Maintenance, Columbia CT5 Part",Columbia,CT5,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT50,,Crimping Wheel Bushing,1,0,visible,The Columbia Crimping Wheel Bushing (CT50) is a durable replacement part designed to ensure smooth mechanical operation and precision within your automatic taper head.,"<h3>Crimping Wheel Bushing</h3><p>Crimping Wheel Bushing is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This essential hardware ensures the smooth mechanical operation of the crimping wheel, maintaining the tool's integrity during high-volume drywall finishing tasks.</p><p>Replacing worn bushings is critical for preventing unnecessary friction and mechanical play within the cam lock assembly. This direct-fit part allows for consistent tape application and extends the overall service life of your professional taping equipment.</p><strong>Features:</strong><ul><li><strong>Precision Fit:</strong> Engineered to exact OEM specifications for the Columbia CT50 model to ensure seamless integration.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials capable of withstanding the rigorous demands of daily job site use.</li><li><strong>Mechanical Efficiency:</strong> Reduces friction within the taper head assembly for smooth, reliable performance.</li><li><strong>Maintenance Essential:</strong> A vital component for repairing the cam lock mechanism as specified in the 2018 taper head schematics.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,7.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct50-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT50, Columbia parts, taper repair, crimping wheel, bushing, drywall tool parts, cam lock bushing",Columbia Crimping Wheel Bushing CT50 | Taper Repair Part,Genuine Columbia CT50 Crimping Wheel Bushing for Automatic Taper heads. High-durability replacement part for smooth cam lock operation and tool longevity.,/product/columbia-automatic-taper-crimping-wheel-bushing-ct50/,"index, follow",Columbia CT50 Crimping Wheel Bushing,"Columbia taper parts, automatic taper repair, CT50 bushing, drywall tool maintenance, cam lock parts",Columbia,CT50,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT52,,Predator Taper Spacer Bar,1,0,visible,The Columbia Predator Taper Spacer Bar (CT52) is a high-precision OEM replacement part designed to maintain optimal mechanical alignment and smooth operation in your automatic taper.,"<p>Predator Taper Spacer Bar (CT52) is a precision-engineered replacement component designed specifically for the Columbia Predator Automatic Taper. This essential repair part ensures the internal mechanisms maintain proper alignment and spacing during high-volume drywall finishing operations. Built to withstand the rigors of professional job sites, this spacer bar restores the smooth mechanical action required for consistent tape application. It serves as a direct OEM replacement, guaranteeing a perfect fit and reliable performance within the taper assembly.</p><h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Engineered specifically for the Columbia Predator Automatic Taper series for seamless integration.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and corrosion during daily professional use.</li><li><strong>Precision Alignment:</strong> Maintains critical internal spacing to prevent mechanical binding or tape drag.</li><li><strong>Direct Replacement:</strong> Simplifies tool maintenance and reduces downtime by fitting perfectly into the existing housing.</li></ul>",,,taxable,,1,,,0,0,0.02,,,,1,,,,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts",,,,,,,,,,,0,Columbia Tools,,,,,,"CT52, Columbia Predator, Taper Spacer, Spacer Bar, Drywall Taper Parts, Columbia Repair",Columbia Predator Taper Spacer Bar CT52 | OEM Repair Part,Restore your Columbia Predator Automatic Taper with the CT52 Spacer Bar. Precision-engineered OEM part for perfect mechanical alignment and smooth taping.,/product/columbia-predator-taper-spacer-bar-ct52/,"index, follow",Columbia Predator Taper Spacer Bar CT52,"Columbia taper parts, automatic taper repair, CT52 spacer, drywall tool maintenance, taper replacement parts",Columbia,CT52,NewCondition,columbia-taping-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper,,,,ready,,Columbia Tools,,,,
,simple,CT53,,Toe Kicker,1,0,visible,The Columbia Toe Kicker (CT53) is a genuine OEM replacement part designed to maintain the mechanical precision and reliability of your Automatic Taper head assembly.,"<p>Toe Kicker is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This essential part ensures the mechanical integrity of the cam lock system, allowing for smooth and consistent operation during professional drywall finishing tasks. Built to withstand the high-pressure environment of automatic taping, this genuine Columbia part is critical for maintaining tool performance and extending the service life of your equipment.</p><p><strong>Features:</strong></p><ul><li><strong>OEM Compatibility:</strong> Specifically designed as a direct replacement for the Columbia CT53 model and compatible taper head assemblies.</li><li><strong>Industrial Durability:</strong> Constructed from high-grade materials to resist wear and tear during heavy daily use on the job site.</li><li><strong>Precision Fit:</strong> Engineered to exact manufacturer specifications to ensure seamless integration with the cam lock schematic.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,24.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct53-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT53, Toe Kicker, Columbia Taper Part, Cam Lock Part, Taper Head Repair",Columbia Toe Kicker CT53 | Automatic Taper Repair Part,Genuine Columbia Toe Kicker (CT53) for Automatic Taper head assemblies. High-durability OEM replacement part for professional drywall tool repair.,/product/columbia-toe-kicker-ct53/,"index, follow",Columbia Toe Kicker CT53,"Columbia taper parts, automatic taper repair, CT53 replacement part, drywall tool maintenance",Columbia,CT53,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT54,,Return Spring,1,0,visible,"The Columbia Return Spring (CT54) provides critical tension for the automatic taper cam lock mechanism, ensuring smooth and reliable operation. This genuine OEM replacement part is built for durability and precision fit in professional drywall finishing tools.","<p>Return Spring is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This essential part provides the necessary tension for the cam lock mechanism, ensuring consistent performance and reliable operation during intensive drywall finishing tasks. Maintaining the integrity of your taper with genuine OEM parts prevents mechanical failure and extends the service life of your equipment.</p><p><strong>Features:</strong></p><ul><li><strong>OEM Compatibility:</strong> Specifically designed as a direct replacement for the CT54 component in Columbia Automatic Tapers.</li><li><strong>High-Tensile Construction:</strong> Manufactured from durable spring steel to withstand the repetitive stress of high-volume drywall production.</li><li><strong>Reliable Tension:</strong> Restores the original mechanical response of the cam lock system for smooth operation.</li><li><strong>Precision Fit:</strong> Engineered to exact specifications to ensure seamless integration with existing taper head schematics.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,4.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct54-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT54, Columbia Taper Spring, Cam Lock Spring, Taper Head Parts, Drywall Tool Repair",Columbia Return Spring CT54 | Automatic Taper Part,Genuine Columbia CT54 Return Spring for Automatic Taper cam lock mechanisms. Ensure reliable tension and smooth operation with this OEM replacement part.,/product/columbia-ct54-return-spring/,"index, follow",Columbia Return Spring CT54,"Automatic Taper Parts, Drywall Taper Repair, CT54 Spring, Columbia Taper Maintenance",Columbia,CT54,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT55,,Carriage Guide Rod,1,0,visible,The Columbia Carriage Guide Rod (CT55) is a vital replacement part for maintaining the smooth operation and alignment of your automatic taper head. This durable component ensures consistent performance and prevents mechanical binding during drywall finishing.,"<p>Carriage Guide Rod is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This critical part ensures the smooth operation of the carriage mechanism, maintaining the alignment necessary for consistent drywall finishing performance. Built to withstand the rigorous demands of professional drywall work, this rod is a direct replacement for the CT55 component found in the cam lock assembly. Regular maintenance and timely replacement of guide rods prevent mechanical binding and extend the service life of your automatic taper.</p><h3>Features:</h3><ul><li><strong>Precision Machined:</strong> Engineered to exact tolerances for a perfect fit within the Columbia Automatic Taper head.</li><li><strong>Durable Construction:</strong> Manufactured from high-grade materials to resist wear and corrosion during heavy daily use.</li><li><strong>Seamless Integration:</strong> Designed for quick installation into the cam lock system to minimize downtime on the job site.</li><li><strong>OEM Compatibility:</strong> Genuine Columbia part ensures full compatibility with 2018 and newer taper head schematics.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,13.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct55-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT55, Columbia CT55, Carriage Rod, Taper Guide Rod, Columbia Repair Parts",Columbia Carriage Guide Rod CT55 | Taper Repair Part,Replace your worn Columbia CT55 Carriage Guide Rod to restore smooth operation to your automatic taper head. Genuine OEM part for professional drywallers.,/product/columbia-automatic-taper-carriage-guide-rod-ct55/,"index, follow",Columbia Carriage Guide Rod CT55,"Columbia taper parts, automatic taper repair, CT55 guide rod, drywall tool maintenance, cam lock rod",Columbia,CT55,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT56,,Carriage Guide Rod Stop,1,0,visible,"The Columbia Carriage Guide Rod Stop (CT56) is a vital replacement part for maintaining the precision and stability of your automatic taper head. This genuine component ensures secure rod positioning for consistent, professional drywall finishing results.","<p>Carriage Guide Rod Stop is a precision-engineered replacement component designed specifically for Columbia automatic tapers. This essential hardware ensures the carriage guide rod remains securely positioned during high-volume drywall finishing operations, preventing mechanical drift and maintaining tool accuracy. Maintaining your automatic taper with genuine Columbia parts prevents costly downtime and ensures consistent performance on the job site. This stop is manufactured to exact factory specifications for a perfect fit and long-term durability.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Fit:</strong> Engineered specifically for Columbia automatic taper head assemblies to ensure seamless integration.</li><li><strong>Durable Construction:</strong> Built from high-quality materials to withstand the repetitive stress of professional drywall finishing.</li><li><strong>Easy Installation:</strong> Designed for quick replacement, allowing you to return to work with minimal delay.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,7.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct56-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT56, Columbia Taper Part, Carriage Stop, Guide Rod Stop, Columbia Repair",Columbia Carriage Guide Rod Stop | CT56 Taper Part,Replace your worn Columbia Carriage Guide Rod Stop (CT56) to maintain taper precision. Genuine factory part for automatic taper head assemblies.,/product/columbia-carriage-guide-rod-stop-ct56/,"index, follow",Columbia Carriage Guide Rod Stop CT56,"automatic taper parts, drywall tool repair, Columbia CT56, taper head components, drywall finishing hardware",Columbia,CT56,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT57,,Tape Advance Carriage,1,0,visible,"The Columbia Tape Advance Carriage (CT57) is a genuine replacement part engineered to ensure smooth, reliable tape feeding in automatic taper heads. This precision component restores factory performance and prevents mechanical jams during demanding drywall finishing tasks.","<p>Tape Advance Carriage is a precision-engineered replacement component designed specifically for Columbia automatic tapers. This essential part ensures the smooth and consistent advancement of tape during drywall finishing, maintaining the high-performance standards required by professional contractors. By replacing worn or damaged carriage assemblies with this genuine part, you can prevent mechanical jams and ensure your taper operates with factory-level accuracy.</p><p>Built to withstand the rigorous demands of daily job site use, this carriage assembly provides a direct fit for seamless maintenance and repair. It is a critical component for any professional looking to minimize downtime and maintain the efficiency of their finishing equipment.</p><p><strong>Features:</strong></p><ul><li><strong>Precision Engineering:</strong> Manufactured to exact tolerances to ensure reliable tape feeding and reduced mechanical friction within the taper head.</li><li><strong>Durable Construction:</strong> Crafted from high-quality materials to provide long-lasting resistance against wear and tear in harsh drywall environments.</li><li><strong>Direct OEM Replacement:</strong> Designed as a genuine Columbia part to guarantee perfect compatibility and restore original equipment performance.</li><li><strong>Operational Efficiency:</strong> Facilitates a smooth, consistent tape advance, which is vital for achieving professional-grade finishing results without interruption.</li></ul>",,,taxable,,1,,,0,0,0.22,,,,1,,,84.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct57-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT57, Columbia Taper Parts, Tape Advance, Taper Head Repair, Drywall Tool Parts",Columbia Tape Advance Carriage CT57 | Taper Repair Part,"Restore your Columbia automatic taper with the CT57 Tape Advance Carriage. Genuine replacement part for smooth, consistent tape feeding and performance.",/product/columbia-tape-advance-carriage-ct57/,"index, follow",Columbia Tape Advance Carriage,"CT57, automatic taper parts, drywall taper repair, Columbia taper head parts, tape advance assembly",Columbia,CT57,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT58,,Guide Rod Bushing,1,0,visible,The Columbia Guide Rod Bushing (CT58) is a high-precision replacement part designed to maintain smooth mechanical operation in Columbia Automatic Taper heads. This genuine OEM component ensures your tools remain reliable and efficient during heavy-duty drywall finishing.,"<p>Guide Rod Bushing is a precision-engineered replacement component designed specifically for the Columbia Automatic Taper head assembly. This essential part ensures smooth operation of the guide rod within the cam lock system, maintaining the mechanical integrity required for consistent drywall finishing. Regular maintenance of your automatic taper involves replacing worn bushings to prevent friction and ensure the head assembly operates without play or hesitation. This genuine Columbia part provides the exact tolerances needed for professional-grade performance and long-term reliability on the job site. <h3>Features:</h3><ul><li><strong>Precision Machined:</strong> Engineered to exact specifications for a seamless fit within the Columbia Automatic Taper head. </li><li><strong>Durable Construction:</strong> Built from high-quality materials to withstand the rigorous demands of daily drywall finishing. </li><li><strong>Smooth Operation:</strong> Reduces friction on the guide rod to maintain fluid movement during the taping process. </li><li><strong>OEM Compatibility:</strong> Designed specifically for the CT58 model and compatible cam lock schematics. </li></ul></p>",,,taxable,,1,,,0,0,0.22,,,,1,,,8.0,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Head Repair Parts, Parts, Repair Parts",,https://drywalltoolbox.com/wp/wp-content/uploads/2026/media/columbia-ct58-01.webp,,,,,,,,,0,Columbia Tools,,,,,,"CT58, Columbia parts, taper bushing, guide rod, cam lock part, automatic taper head repair",Columbia Guide Rod Bushing CT58 | Automatic Taper Part,Genuine Columbia CT58 Guide Rod Bushing for Automatic Taper heads. Ensure smooth operation and precise fit with this high-quality repair part.,/product/columbia-automatic-taper-guide-rod-bushing-ct58/,"index, follow",Columbia Guide Rod Bushing CT58,"Columbia taper parts, automatic taper repair, CT58 bushing, drywall tool parts, taper head maintenance",Columbia,CT58,NewCondition,columbia-taping-tools,Columbia Tools,part,purchasable,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper_head,,,,ready,,Columbia Tools,,,,
,simple,CT59,,Magnet,1,0,visible,The Columbia Magnet (CT59) is a genuine replacement part engineered for seamless integration into your automatic taper. Ensure peak tool performance and prevent mechanical failures with this high-quality OEM component.,"<p>Magnet (CT59) is a precision-engineered replacement component designed specifically for Columbia automatic tapers. This essential repair part ensures the reliable operation of the taper's internal mechanisms, maintaining the high performance expected from professional drywall finishing equipment.<p>Maintaining your automatic taper with genuine Columbia parts prevents downtime and extends the service life of your tools. This magnet is built to exact OEM specifications to ensure a perfect fit and immediate restoration of tool functionality.</p><h3>Features:</h3><ul><li><strong>OEM Compatibility:</strong> Designed as a direct replacement for the CT59 magnet in Columbia automatic tapers.</li><li><strong>Durable Construction:</strong> Built to withstand the rigorous conditions of daily drywall finishing and constant exposure to joint compound.</li><li><strong>Reliable Performance:</strong> Restores the magnetic engagement necessary for smooth tool operation and consistent tape application.</li><li><strong>Precision Fit:</strong> Engineered to match the exact dimensions of the original factory component for easy installation.</li></ul></p>",,,taxable,,1,,,0,0,0.02,,,,1,,,,Drywall Finishing Tools > Columbia > Parts,"Columbia, Columbia Automatic Taper Repair Parts, Parts, Repair Parts",,,,,,,,,,,0,Columbia Tools,,,,,,"CT59, Columbia magnet, taper repair part, drywall tool magnet",Columbia Magnet (CT59) | Automatic Taper Repair Part,Genuine Columbia CT59 Magnet for automatic taper repair. Ensure reliable tool performance with this high-quality OEM drywall finishing part.,/product/columbia-magnet-ct59/,"index, follow",Columbia CT59 Magnet,"automatic taper parts, drywall tool repair, Columbia taper magnet, CT59 replacement",Columbia,CT59,NewCondition,columbia-taping-tools,Columbia Tools,part,quote_only,parts,parts,1,,,,,,,0,columbia-taping-tools,automatic_taper,,,,ready,,Columbia Tools,,,,
